P450MO3c_BS,cytochrome P450 monooxygenase,ecasd2ate_c1 + nadph_c1 + o2_c1 --> h2o_c1 + nadp_c1 + phtc-B_c1,"{'charge': 1.0, 'H': 1.0}",,,,
EKAURSs_BS,Ent-kaurene synthase,ecdp_s1 --> ekaur_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
ECPDs_BS,ent-copalyl diphosphate synthase,ggdp_s1 --> ecdp_s1,{},,,,
EKAURO1c_BS,Ent-kaurene oxidase,ekaur_c1 + h_c1 + nadph_c1 + o2_c1 --> ekaurol_c1 + h2o_c1 + nadp_c1,{},,,,
EKAURO2c_BS,Ent-kaurene oxidase,ekaurol_c1 + h_c1 + nadph_c1 + o2_c1 --> ekaural_c1 + 2.0 h2o_c1 + nadp_c1,{},,,,
EKAURO3c_BS,Ent-kaurene oxidase,ekaural_c1 + nadph_c1 + o2_c1 --> ekaurate_c1 + h2o_c1 + nadp_c1,{},,,,
EKAURATEO1c_BS,Ent-kaurenoic acid oxidase,ekaurate_c1 + h_c1 + nadph_c1 + o2_c1 --> ehkaurate_c1 + h2o_c1 + nadp_c1,{},,,,
EKAURATEO2c_BS,Ent-kaurenoic acid oxidase,ehkaurate_c1 + h_c1 + nadph_c1 + o2_c1 --> ga12-ald_c1 + 2.0 h2o_c1 + nadp_c1,{},,,,
EKAURATEO3c_BS,Ent-kaurenoic acid oxidase,ga12-ald_c1 + nadph_c1 + o2_c1 --> ga12_c1 + h2o_c1 + nadp_c1,{},,,,
GADO12c_BS,"(gibberellin-12),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga12_c1 + o2_c1 --> co2_c1 + ga53_c1 + succ_c1,{},,,,
GAAKGOR1c_BS,"(gibberellin-12),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga12_c1 + o2_c1 --> co2_c1 + ga15_c1 + succ_c1,{},,,,
GAAKGOR2c_BS,"(gibberellin-15),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga15_c1 + o2_c1 --> co2_c1 + ga24_c1 + h2o_c1 + succ_c1,{},,,,
GAAKGOR3c_BS,"(gibberellin-24),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga24_c1 + o2_c1 --> 2.0 co2_c1 + ga9_c1 + h_c1 + succ_c1,{'charge': 2.0},,,,
GADO1c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga9_c1 + o2_c1 --> co2_c1 + ga4_c1 + succ_c1,{},,,,
GAAKORG12c_BS,"(gibberellin-4),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga4_c1 + o2_c1 --> co2_c1 + ga34_c1 + h_c1 + succ_c1,"{'charge': 1.0, 'H': 1.0}",,,,
GAAKORG10c_BS,"(gibberellin-9),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga9_c1 + o2_c1 --> co2_c1 + ga51_c1 + h_c1 + succ_c1,"{'charge': 1.0, 'H': 1.0}",,,,
GAAKORG11c_BS,"(gibberellin-51),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga51_c1 + o2_c1 --> co2_c1 + ga51cat_c1 + h_c1 + succ_c1,"{'O': -1.0, 'H': -2.0}",,,,
GAAKGOR4c_BS,"(gibberellin-24),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga24_c1 + o2_c1 --> co2_c1 + ga25_c1 + h_c1 + succ_c1,{},,,,
GADO2c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga24_c1 + o2_c1 --> co2_c1 + ga36_c1 + succ_c1,{},,,,
GADO3c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga25_c1 + o2_c1 --> co2_c1 + ga13_c1 + succ_c1,{},,,,
GADO4c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga12_c1 + o2_c1 --> co2_c1 + ga14_c1 + succ_c1,{},,,,
GADO5c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga14_c1 + o2_c1 --> co2_c1 + ga37_c1 + succ_c1,{},,,,
GAAKGOR5c_BS,"(gibberellin-37),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga37_c1 + o2_c1 --> co2_c1 + ga36_c1 + h2o_c1 + succ_c1,{},,,,
GAAKGOR6c_BS,"(gibberellin-36),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga36_c1 + o2_c1 --> 2.0 co2_c1 + ga4_c1 + h_c1 + succ_c1,{'charge': 2.0},,,,
GADO6c_BS,gibberellin 3beta-dioxygenase,akg_c1 + ga53_c1 + o2_c1 --> co2_c1 + ga44_c1 + succ_c1,{},,,,
GAAKORG7c_BS,"(gibberellin-19),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga19_c1 + o2_c1 --> 2.0 co2_c1 + ga20_c1 + h_c1 + succ_c1,{'charge': 2.0},,,,
GAAKORG15c_BS,"(gibberellin-19),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga19_c1 + o2_c1 --> co2_c1 + ga17_c1 + h_c1 + succ_c1,{'charge': 3.0},,,,
GAAKORG8c_BS,"(gibberellin-20),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga20_c1 + o2_c1 --> co2_c1 + ga29_c1 + h_c1 + succ_c1,"{'charge': 1.0, 'H': 1.0}",,,,
GAAKORG9c_BS,"(gibberellin-29),2-oxoglutarate:oxygen oxidoreductase",akg_c1 + ga29_c1 + o2_c1 --> co2_c1 + ga29cat_c1 + h_c1 + succ_c1,"{'O': -1.0, 'H': -2.0}",,,,
GADO7c_BS,gibberellin-44 dioxygenase ,akg_c1 + ga44_c1 + o2_c1 --> co2_c1 + ga19_c1 + h2o_c1 + succ_c1,{},,,,
GA3DOc_BS,gibberellin 3 beta-dioxygenase ,akg_c1 + ga20_c1 + o2_c1 --> co2_c1 + ga1_c1 + succ_c1,{},,,,
GA2DOc_BS,gibberellin 2 beta-dioxygenase ,akg_c1 + ga1_c1 + o2_c1 --> co2_c1 + ga8_c1 + succ_c1,{},,,,
GA4DOc_BS,gibberellin 2 beta-dioxygenase ,akg_c1 + ga8_c1 + o2_c1 --> co2_c1 + ga8cat_c1 + succ_c1,"{'charge': -1.0, 'O': -1.0, 'H': -3.0}",,,,
VLXANDEOs_BS,violaxanthin de-epoxidase,ascb-L_s1 + h_s1 + vlxan_s1 --> anxan_s1 + dhdascb_s1 + h2o_s1,"{'charge': -2.0, 'H': -2.0}",,,,
ANXANDEOs_BS,antheraxanthin de-epoxidase,anxan_s1 + ascb-L_s1 + h_s1 --> dhdascb_s1 + h2o_s1 + zxan_s1,"{'charge': -2.0, 'H': -2.0}",,,,
ZXANEOys_BS,zeaxanthin epoxidase (nadph),h_s1 + nadph_s1 + o2_s1 + zxan_s1 --> anxan_s1 + h2o_s1 + nadp_s1,{},,,,
ZXANEOs_BS,zeaxanthin epoxidase (nadh),h_s1 + nadh_s1 + o2_s1 + zxan_s1 --> anxan_s1 + h2o_s1 + nad_s1,{},,,,
ANXANEOys_BS,antheraxanthin epoxidase (nadph),anxan_s1 + h_s1 + nadph_s1 + o2_s1 --> h2o_s1 + nadp_s1 + vlxan_s1,{},,,,
ANXANEOs_BS,antheraxanthin epoxidase (nadh),anxan_s1 + h_s1 + nadh_s1 + o2_s1 --> h2o_s1 + nad_s1 + vlxan_s1,{},,,,
CASc_BS,Cycloartenol synthase,Ssq23epx_c1 --> cyart_c1,{},,,,
IPDPT1s_BS,2-Isopentenyl-diphosphate:ATP delta2-isopentenyltransferase,atp_s1 + dmpp_s1 + h_s1 --> ipatp_s1 + ppi_s1,"{'charge': -2.0, 'H': -2.0}",,,,
IPDPT2s_BS,2-Isopentenyl-diphosphate:ADP delta2-isopentenyltransferase,adp_s1 + dmpp_s1 --> ipadp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
ADMATs_BS,adenylate dimethylallyltransferase ,amp_s1 + dmpp_s1 --> ipamp_s1 + ppi_s1,"{'charge': -1.0, 'H': -1.0}",,,,
CYTTHs_BS,cytokinin trans-hydroxylase,h2o_s1 + ipatp_s1 + nadph_s1 --> nadp_s1 + t-ztnrtp_s1,"{'charge': 2.0, 'H': -2.0}",,,,
TZTNS1s_BS,trans zeatin synthesis 1,h2o_s1 + t-ztnrtp_s1 --> 2.0 h_s1 + pi_s1 + t-ztnrdp_s1,{},,,,
TZTNS2s_BS,trans zeatin synthesis 2,h2o_s1 + t-ztnrdp_s1 --> h_s1 + pi_s1 + t-ztnrp_s1,{},,,,
IPAMRPs_BS,N6-(delta2-isopentenyl)-adenosine 5-monophosphate phosphoribohydrolase,h2o_s1 + ipamp_s1 --> ipadne_s1 + r5p_s1,{},,,,
TZTNS3s_BS,trans zeatin synthesis 3,h2o_s1 + ipamp_s1 --> ipadn_s1 + pi_s1,{},,,,
TZTNS4s_BS,trans zeatin synthesis 4,h2o_s1 + ipadne_s1 --> 2.0 h_s1 + t-ztn_s1,{'charge': 2.0},,,,
TZTNS5s_BS,trans zeatin synthesis 5,h2o_s1 + ipadn_s1 --> 2.0 h_s1 + t-ztnr_s1,{'charge': 2.0},,,,
TZTNS6s_BS,trans zeatin synthesis 6,h2o_s1 + t-ztnr_s1 --> rib-D_s1 + t-ztn_s1,{},,,,
IPADEDHs_BS,Isopentenyladenosine-5-diphosphate-hydroxylase,h2o_s1 + ipadp_s1 + nadph_s1 --> 3.0 h_s1 + nadp_s1 + t-ztnrdp_s1,{'charge': 4.0},,,,
IPADETHs_BS,Isopentenyladenosine-5-triphosphate-hydroxylase,h2o_s1 + ipamp_s1 + nadph_s1 --> 3.0 h_s1 + nadp_s1 + t-ztnrp_s1,{'charge': 4.0},,,,
CKTHs_BS,cytokinin trans-hydroxylase,h2o_s1 + t-ztnrp_s1 --> r5p_s1 + t-ztn_s1,{},,,,
ZTNRs_BS,zeatin reductase,h_s1 + nadph_s1 + t-ztn_s1 <=> dhz_s1 + nadp_s1,{},,,,
CKGT3c_BS,cytokinin N-glucosyltransferase,dhz_c1 + udpg_c1 --> dhz7g_c1 + udp_c1,"{'charge': -1.0, 'H': -1.0}",,,,
CKGT7c_BS,cytokinin N-glucosyltransferase,dhz_c1 + udpg_c1 --> dhz9g_c1 + udp_c1,"{'charge': -1.0, 'H': -1.0}",,,,
CKOGT3c_BS,cytokinin O-glucosyltransferase,dhz_c1 + udpg_c1 --> dhzg_c1 + udp_c1,"{'charge': -1.0, 'H': -1.0}",,,,
PYAMPPc_BS,Pyridoxamine-5-phosphate phosphohydrolase,h2o_c1 + pyam5p_c1 --> pi_c1 + pydam_c1,{},,,,
PDXPPc_BS,Pyridoxine-5-phosphate phosphohydrolase,h2o_c1 + pdx5p_c1 --> pi_c1 + pydxn_c1,{},,,,
PYDXPPc_BS,Pyridoxal-5-phosphate phosphohydrolase,h2o_c1 + pydx5p_c1 --> pi_c1 + pydx_c1,{},,,,
MCOATAs_BS,malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase,ACP_s1 + h_s1 + malcoa_s1 <=> coa_s1 + malACP_s1,"{'charge': -1.0, 'H': -1.0}",,,,
ACOATAs_BS,beta-ketoacyl-acyl-carrier-protein synthase III,ACP_s1 + accoa_s1 --> acACP_s1 + coa_s1,{'charge': 1.0},,,,
MACPCLs_BS,malonyl-[acyl-carrier-protein] carboxy-lyase,malACP_s1 --> acACP_s1 + co2_s1,"{'charge': 2.0, 'H': 1.0}",,,,
ACMAT1s_BS,Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),acACP_s1 + h_s1 + malACP_s1 --> ACP_s1 + actACP_s1 + co2_s1,{'charge': -1.0},,,,
3OAR40s_BS,3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),actACP_s1 + h_s1 + nadph_s1 --> 3hbutACP_s1 + nadp_s1,{},,,,
3HAD40s_BS,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0),3hbutACP_s1 --> but2eACP_s1 + h2o_s1,{},,,,
EAR40ys_BS,enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0),but2eACP_s1 + h_s1 + nadph_s1 --> butACP_s1 + nadp_s1,{},,,,
3OAS60s_BS,3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0),butACP_s1 + h_s1 + malACP_s1 --> 3ohexACP_s1 + ACP_s1 + co2_s1,{},,,,
3OAR60s_BS,3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),3ohexACP_s1 + h_s1 + nadph_s1 --> 3hhexACP_s1 + nadp_s1,{},,,,
3HAD60s_BS,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0),3hhexACP_s1 --> h2o_s1 + thex2eACP_s1,{},,,,
EAR60ys_BS,enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0),h_s1 + nadph_s1 + thex2eACP_s1 --> hexACP_s1 + nadp_s1,{},,,,
3OAS80s_BS,3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0),h_s1 + hexACP_s1 + malACP_s1 --> 3ooctACP_s1 + ACP_s1 + co2_s1,{},,,,
3OAR80s_BS,3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),3ooctACP_s1 + h_s1 + nadph_s1 --> 3hoctACP_s1 + nadp_s1,{},,,,
3HAD80s_BS,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),3hoctACP_s1 --> h2o_s1 + toct2eACP_s1,{},,,,
EAR80ys_BS,enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0),h_s1 + nadph_s1 + toct2eACP_s1 --> nadp_s1 + ocACP_s1,{},,,,
3OAS100s_BS,3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0),h_s1 + malACP_s1 + ocACP_s1 --> 3odecACP_s1 + ACP_s1 + co2_s1,{},,,,
3OAR100s_BS,3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0),3odecACP_s1 + h_s1 + nadph_s1 --> 3hdecACP_s1 + nadp_s1,{},,,,
3HAD100s_BS,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0),3hdecACP_s1 --> h2o_s1 + tdec2eACP_s1,{},,,,
EAR100ys_BS,enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0),h_s1 + nadph_s1 + tdec2eACP_s1 --> dcaACP_s1 + nadp_s1,{},,,,
3OAS120s_BS,3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0),dcaACP_s1 + h_s1 + malACP_s1 --> 3oddecACP_s1 + ACP_s1 + co2_s1,{},,,,
3OAR120s_BS,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),3oddecACP_s1 + h_s1 + nadph_s1 --> 3hddecACP_s1 + nadp_s1,{},,,,
3HAD120s_BS,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),3hddecACP_s1 --> h2o_s1 + tddec2eACP_s1,{},,,,
EAR120ys_BS,enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0),h_s1 + nadph_s1 + tddec2eACP_s1 --> ddcaACP_s1 + nadp_s1,{},,,,
3OAS140s_BS,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0),ddcaACP_s1 + h_s1 + malACP_s1 --> 3omrsACP_s1 + ACP_s1 + co2_s1,{},,,,
3OAR140s_BS,3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),3omrsACP_s1 + h_s1 + nadph_s1 --> 3hmrsACP_s1 + nadp_s1,{},,,,
3HAD140s_BS,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0),3hmrsACP_s1 --> h2o_s1 + tmrs2eACP_s1,{},,,,
EAR140ys_BS,enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0),h_s1 + nadph_s1 + tmrs2eACP_s1 --> myrsACP_s1 + nadp_s1,{},,,,
3OAS160s_BS,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0),h_s1 + malACP_s1 + myrsACP_s1 --> 3opalmACP_s1 + ACP_s1 + co2_s1,{},,,,
3OAR160s_BS,3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),3opalmACP_s1 + h_s1 + nadph_s1 --> 3hpalmACP_s1 + nadp_s1,{},,,,
3HAD160s_BS,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0),3hpalmACP_s1 --> h2o_s1 + tpalm2eACP_s1,{},,,,
EAR160ys_BS,enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0),h_s1 + nadph_s1 + tpalm2eACP_s1 --> nadp_s1 + palmACP_s1,"{'charge': 1.0, 'H': 1.0}",,,,
3OAS180s_BS,3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0),h_s1 + malACP_s1 + palmACP_s1 --> 3ooctdACP_s1 + ACP_s1 + co2_s1,"{'charge': -1.0, 'H': -1.0}",,,,
3OAR180s_BS,3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0),3ooctdACP_s1 + h_s1 + nadph_s1 --> 3hoctaACP_s1 + nadp_s1,{},,,,
3HAD180s_BS,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0),3hoctaACP_s1 --> h2o_s1 + toctd2eACP_s1,{},,,,
EAR180ys_BS,enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0),h_s1 + nadph_s1 + toctd2eACP_s1 --> nadp_s1 + ocdcaACP_s1,{},,,,
FAS161ACP_Ls_BS,fatty acyl-ACP synthase (n-C16:1ACP),nadph_s1 + o2_s1 + palmACP_s1 --> 2.0 h2o_s1 + hdeACP_s1 + nadp_s1,{},,,,
FAS181ACP_Ls_BS,fatty acyl-ACP synthase (n-C18:1ACP),nadph_s1 + o2_s1 + ocdcaACP_s1 --> 2.0 h2o_s1 + nadp_s1 + octeACP_s1,"{'charge': 1.0, 'H': 1.0}",,,,
FAS182ACP_Ls_BS,fatty acyl-ACP synthase (n-C18:2ACP),nadph_s1 + o2_s1 + octeACP_s1 --> 2.0 h2o_s1 + nadp_s1 + ocdcyaACP_s1,"{'charge': 2.0, 'H': 4.0}",,,,
FAS183ACP_Ls_BS,fatty acyl-ACP synthase (n-C18:3ACP),nadph_s1 + o2_s1 + ocdcyaACP_s1 --> 2.0 h2o_s1 + lnlnlACP_s1 + nadp_s1,"{'charge': 1.0, 'H': 3.0}",,,,
FA140ACPHs_BS,fatty-acyl-ACP hydrolase (n-C14:0),h2o_s1 + myrsACP_s1 --> ACP_s1 + h_s1 + ttdca_s1,{},,,,
FA160ACPHs_BS,fatty-acyl-ACP hydrolase (n-C16:0),h2o_s1 + palmACP_s1 --> ACP_s1 + h_s1 + hdca_s1,"{'charge': -1.0, 'H': -1.0}",,,,
FA161ACPHs_BS,fatty-acyl-ACP hydrolase (n-C16:1),h2o_s1 + hdeACP_s1 --> ACP_s1 + h_s1 + hdcea_s1,{},,,,
FA180ACPHs_BS,fatty-acyl-ACP hydrolase (n-C18:0),h2o_s1 + ocdcaACP_s1 --> ACP_s1 + h_s1 + ocdca_s1,{},,,,
FA181ACPHs_BS,fatty-acyl-ACP hydrolase (n-C18:1),h2o_s1 + octeACP_s1 --> ACP_s1 + h_s1 + ocdcea_s1,{},,,,
FA182ACPHs_BS,fatty-acyl-ACP hydrolase (n-C18:2),h2o_s1 + ocdcyaACP_s1 --> ACP_s1 + h_s1 + ocdcya_s1,"{'charge': -1.0, 'H': -3.0}",,,,
FA183ACPHs_BS,fatty-acyl-ACP hydrolase (n-C18:3),h2o_s1 + lnlnlACP_s1 --> ACP_s1 + h_s1 + lnlnl_s1,"{'charge': -1.0, 'H': -3.0}",,,,
FACOAL160r_BS,"fatty-acid--CoA ligase (hexadecanoate), endoplasmic reticular",atp_r1 + coa_r1 + hdca_r1 <=> amp_r1 + pmtcoa_r1 + ppi_r1,{},,,,
FACOAL161r_BS,"fatty-acid--CoA ligase (hexadecenoate), endoplasmic reticular",atp_r1 + coa_r1 + hdcea_r1 <=> amp_r1 + hdcoa_r1 + ppi_r1,{},,,,
FACOAL180r_BS,"fatty-acid--CoA ligase (octadecanoate), endoplasmic reticular",atp_r1 + coa_r1 + ocdca_r1 <=> amp_r1 + ppi_r1 + stcoa_r1,{},,,,
FACOAL181r_BS,"fatty-acid--CoA ligase (octadecenoate), endoplasmic reticular",atp_r1 + coa_r1 + ocdcea_r1 <=> amp_r1 + odecoa_r1 + ppi_r1,{},,,,
FACOAL182r_BS,"fatty-acid--CoA ligase (octadecynoate), endoplasmic reticular",atp_r1 + coa_r1 + ocdcya_r1 <=> amp_r1 + ocdycacoa_r1 + ppi_r1,{},,,,
FACOAL183r_BS,"fatty-acid--CoA ligase (linolenoate), endoplasmic reticular",atp_r1 + coa_r1 + lnlnl_r1 <=> amp_r1 + lnlncoa_r1 + ppi_r1,{'H': -2.0},,,,
FA200COAHr_BS,"Long-chain fatty-acyl-CoA hydrolase (arachidate), endoplasmic reticular",araccoa_r1 + h2o_r1 --> arac_r1 + coa_r1,"{'charge': -1.0, 'H': -1.0}",,,,
FA220COAHr_BS,"Long-chain fatty-acyl-CoA hydrolase (behenate), endoplasmic reticular",behcoa_r1 + h2o_r1 --> beh_r1 + coa_r1,"{'charge': -1.0, 'H': -1.0}",,,,
FA240COAHr_BS,"Long-chain fatty-acyl-CoA hydrolase (lignocerate), endoplasmic reticular",h2o_r1 + lgnccoa_r1 --> coa_r1 + lgnc_r1,"{'charge': -1.0, 'H': -1.0}",,,,
FA260COAHr_BS,"Long-chain fatty-acyl-CoA hydrolase (cerotate), endoplasmic reticular",cercoa_r1 + h2o_r1 --> cero_r1 + coa_r1,"{'charge': -1.0, 'H': -1.0}",,,,
FA280COAHr_BS,"Long-chain fatty-acyl-CoA hydrolase (montanate), endoplasmic reticular",h2o_r1 + mntcoa_r1 --> coa_r1 + mntt_r1,"{'charge': -1.0, 'H': -1.0}",,,,
FA300COAHr_BS,"Long-chain fatty-acyl-CoA hydrolase (melissate), endoplasmic reticular",h2o_r1 + mlscoa_r1 --> coa_r1 + mls_r1,"{'charge': -1.0, 'H': -1.0}",,,,
FACOAL200r_BS,"fatty-acid--CoA ligase (arachidate), endoplasmic reticular",amp_r1 + araccoa_r1 + ppi_r1 <=> arac_r1 + atp_r1 + coa_r1,{},,,,
FACOAL220r_BS,"fatty-acid--CoA ligase (behenate), endoplasmic reticular",amp_r1 + behcoa_r1 + ppi_r1 <=> atp_r1 + beh_r1 + coa_r1,{},,,,
FACOAL240r_BS,"fatty-acid--CoA ligase (lignocerate), endoplasmic reticular",amp_r1 + lgnccoa_r1 + ppi_r1 <=> atp_r1 + coa_r1 + lgnc_r1,{},,,,
FACOAL260r_BS,"fatty-acid--CoA ligase (cerotate), endoplasmic reticular",amp_r1 + cercoa_r1 + ppi_r1 <=> atp_r1 + cero_r1 + coa_r1,{},,,,
FACOAL280r_BS,"fatty-acid--CoA ligase (montanate), endoplasmic reticular",amp_r1 + mntcoa_r1 + ppi_r1 <=> atp_r1 + coa_r1 + mntt_r1,{},,,,
FACOAL300r_BS,"fatty-acid--CoA ligase (melissate), endoplasmic reticular",amp_r1 + mlscoa_r1 + ppi_r1 <=> atp_r1 + coa_r1 + mls_r1,{},,,,
ALFACOAR240r_BS,alcohol-forming fatty acyl-CoA reductase (n-C24:0CoA) ,2.0 h_c1 + lgnccoa_r1 + 2.0 nadph_r1 <=> coa_r1 + lgncol_r1 + 2.0 nadp_r1,{},,,,
ALFACOAR260r_BS,alcohol-forming fatty acyl-CoA reductase (n-C26:0CoA) ,cercoa_r1 + 2.0 h_c1 + 2.0 nadph_r1 <=> cerool_r1 + coa_r1 + 2.0 nadp_r1,{},,,,
FAOH5r_BS,fatty acid (lignocerate) omega-hydroxylase,h_r1 + lgnc_r1 + nadph_r1 + o2_r1 --> h2o_r1 + hydro24_r1 + nadp_r1,{},,,,
FAOH6r_BS,fatty acid (cerotate) omega-hydroxylase,cero_r1 + h_r1 + nadph_r1 + o2_r1 --> h2o_r1 + hydro26_r1 + nadp_r1,{},,,,
HLGNCDHr_BS,24-hydroxylignocerate dehydrogenase,hydro24_r1 + nadp_r1 --> 24olgnc_r1 + h_r1 + nadph_r1,{},,,,
HCERODHr_BS,26-hydroxycerotate dehydrogenase,hydro26_r1 + nadp_r1 --> 26ocero_r1 + h_r1 + nadph_r1,{},,,,
OOFADH5r_BS,omega-oxo fatty acid dehydrogenase,24olgnc_r1 + h2o_r1 + nadp_r1 --> 2.0 h_r1 + lgndt_r1 + nadph_r1,{},,,,
OOFADH6r_BS,omega-oxo fatty acid dehydrogenase,26ocero_r1 + h2o_r1 + nadp_r1 --> cerdt_r1 + 2.0 h_r1 + nadph_r1,{},,,,
FACOAL140c_BS,fatty-acid--CoA ligase (tetradecanoate),atp_c1 + coa_c1 + ttdca_c1 <=> amp_c1 + ppi_c1 + tdcoa_c1,{},,,,
FACOAL160c_BS,fatty-acid--CoA ligase (hexadecanoate),atp_c1 + coa_c1 + hdca_c1 <=> amp_c1 + pmtcoa_c1 + ppi_c1,{},,,,
FACOAL161c_BS,fatty-acid--CoA ligase (hexadecenoate),atp_c1 + coa_c1 + hdcea_c1 <=> amp_c1 + hdcoa_c1 + ppi_c1,{},,,,
FACOAL180c_BS,fatty-acid--CoA ligase (octadecanoate),atp_c1 + coa_c1 + ocdca_c1 <=> amp_c1 + ppi_c1 + stcoa_c1,{},,,,
FACOAL181c_BS,fatty-acid--CoA ligase (octadecenoate),atp_c1 + coa_c1 + ocdcea_c1 <=> amp_c1 + odecoa_c1 + ppi_c1,{},,,,
FACOAL182c_BS,fatty-acid--CoA ligase (octadecynoate),atp_c1 + coa_c1 + ocdcya_c1 <=> amp_c1 + ocdycacoa_c1 + ppi_c1,{},,,,
FACOAL183c_BS,fatty-acid--CoA ligase (linolenoate),atp_c1 + coa_c1 + lnlnl_c1 <=> amp_c1 + lnlncoa_c1 + ppi_c1,{'H': -2.0},,,,
FAS161COA_Lc_BS,fatty acyl-CoA synthase (n-C16:1CoA),nadph_c1 + o2_c1 + pmtcoa_c1 --> 2.0 h2o_c1 + hdcoa_c1 + nadp_c1,"{'charge': 1.0, 'H': 1.0}",,,,
FAS181COA_Lc_BS,fatty acyl-CoA synthase (n-C18:1CoA),nadph_c1 + o2_c1 + stcoa_c1 --> 2.0 h2o_c1 + nadp_c1 + odecoa_c1,"{'charge': 1.0, 'H': 1.0}",,,,
FAS182COA_Lc_BS,fatty acyl-CoA synthase (n-C18:2CoA),nadph_c1 + o2_c1 + odecoa_c1 --> 2.0 h2o_c1 + nadp_c1 + ocdycacoa_c1,"{'charge': 1.0, 'H': 1.0}",,,,
FAS183COA_Lc_BS,fatty acyl-CoA synthase (n-C18:3CoA),nadph_c1 + o2_c1 + ocdycacoa_c1 --> 2.0 h2o_c1 + lnlncoa_c1 + nadp_c1,"{'charge': 1.0, 'H': 1.0}",,,,
3OCS200r_BS,3-oxoacyl-CoA synthase (n-C20:0),h_r1 + malcoa_r1 + stcoa_r1 --> 3oaraccoa_r1 + co2_r1 + coa_r1,{},,,,
3OCR200r_BS,3-oxoacyl-CoA reductase (n-C20:0),3oaraccoa_r1 + h_r1 + nadph_r1 --> 3haraccoa_r1 + nadp_r1,{},,,,
3HCD200r_BS,3-hydroxyacyl-CoA dehydratase (n-C20:0),3haraccoa_r1 --> h2o_r1 + tarac2ecoa_r1,{},,,,
ECR200yr_BS,enoyl-CoA reductase (NADPH) (n-C20:0),h_r1 + nadph_r1 + tarac2ecoa_r1 --> araccoa_r1 + nadp_r1,{},,,,
3OCS220r_BS,3-oxoacyl-CoA synthase (n-C22:0),araccoa_r1 + h_r1 + malcoa_r1 --> 3obehcoa_r1 + co2_r1 + coa_r1,{},,,,
3OCR220r_BS,3-oxoacyl-CoA reductase (n-C22:0),3obehcoa_r1 + h_r1 + nadph_r1 --> 3hbehcoa_r1 + nadp_r1,{},,,,
